HOIP entry ID,Label,"Bandgap, GGA (eV)","Dielectric constant, electronic","Dielectric constant, ionic","Dielectric constant, total",Refractive index,Atomization energy (eV/atom),Relative energy1 (eV/atom),Relative energy2 (eV/atom),Volume of the unit cell (A^3),Density (g/cm^3),Tolerance factor,Octahedral factor,rA(Ang),rB(Ang),rX(Ang),a,b,c,alpha,beta,gamma,A SITE DFE,B SITE DFE,X SITE DFE,Ge,Sn,Pb,F,Cl,Br,gamma,pos_0_[/-Ring1],pos_0_[/NH1+1],pos_0_[=Branch1],pos_0_[=C],pos_0_[=NH2+1],pos_0_[Branch1],pos_0_[C],pos_0_[N+1],pos_0_[NH1+1],pos_0_[NH2+1],pos_0_[NH3+1],pos_0_[N],pos_0_[O],pos_0_[Ring1],pos_0_[Ring2],pos_0_[\N],pos_0_[nop],pos_1_[/-Ring1],pos_1_[/NH1+1],pos_1_[=Branch1],pos_1_[=C],pos_1_[=NH2+1],pos_1_[Branch1],pos_1_[C],pos_1_[N+1],pos_1_[NH1+1],pos_1_[NH2+1],pos_1_[NH3+1],pos_1_[N],pos_1_[O],pos_1_[Ring1],pos_1_[Ring2],pos_1_[\N],pos_1_[nop],pos_2_[/-Ring1],pos_2_[/NH1+1],pos_2_[=Branch1],pos_2_[=C],pos_2_[=NH2+1],pos_2_[Branch1],pos_2_[C],pos_2_[N+1],pos_2_[NH1+1],pos_2_[NH2+1],pos_2_[NH3+1],pos_2_[N],pos_2_[O],pos_2_[Ring1],pos_2_[Ring2],pos_2_[\N],pos_2_[nop],pos_3_[/-Ring1],pos_3_[/NH1+1],pos_3_[=Branch1],pos_3_[=C],pos_3_[=NH2+1],pos_3_[Branch1],pos_3_[C],pos_3_[N+1],pos_3_[NH1+1],pos_3_[NH2+1],pos_3_[NH3+1],pos_3_[N],pos_3_[O],pos_3_[Ring1],pos_3_[Ring2],pos_3_[\N],pos_3_[nop],pos_4_[/-Ring1],pos_4_[/NH1+1],pos_4_[=Branch1],pos_4_[=C],pos_4_[=NH2+1],pos_4_[Branch1],pos_4_[C],pos_4_[N+1],pos_4_[NH1+1],pos_4_[NH2+1],pos_4_[NH3+1],pos_4_[N],pos_4_[O],pos_4_[Ring1],pos_4_[Ring2],pos_4_[\N],pos_4_[nop],pos_5_[/-Ring1],pos_5_[/NH1+1],pos_5_[=Branch1],pos_5_[=C],pos_5_[=NH2+1],pos_5_[Branch1],pos_5_[C],pos_5_[N+1],pos_5_[NH1+1],pos_5_[NH2+1],pos_5_[NH3+1],pos_5_[N],pos_5_[O],pos_5_[Ring1],pos_5_[Ring2],pos_5_[\N],pos_5_[nop],pos_6_[/-Ring1],pos_6_[/NH1+1],pos_6_[=Branch1],pos_6_[=C],pos_6_[=NH2+1],pos_6_[Branch1],pos_6_[C],pos_6_[N+1],pos_6_[NH1+1],pos_6_[NH2+1],pos_6_[NH3+1],pos_6_[N],pos_6_[O],pos_6_[Ring1],pos_6_[Ring2],pos_6_[\N],pos_6_[nop],pos_7_[/-Ring1],pos_7_[/NH1+1],pos_7_[=Branch1],pos_7_[=C],pos_7_[=NH2+1],pos_7_[Branch1],pos_7_[C],pos_7_[N+1],pos_7_[NH1+1],pos_7_[NH2+1],pos_7_[NH3+1],pos_7_[N],pos_7_[O],pos_7_[Ring1],pos_7_[Ring2],pos_7_[\N],pos_7_[nop],pos_8_[/-Ring1],pos_8_[/NH1+1],pos_8_[=Branch1],pos_8_[=C],pos_8_[=NH2+1],pos_8_[Branch1],pos_8_[C],pos_8_[N+1],pos_8_[NH1+1],pos_8_[NH2+1],pos_8_[NH3+1],pos_8_[N],pos_8_[O],pos_8_[Ring1],pos_8_[Ring2],pos_8_[\N],pos_8_[nop]
720,Acetamidinium Tin Bromide,2.7932,3.7642,8.5581,12.3222,1.9401,-4.5586,0.1328,0.3403,231.08,2.9917,1.037,0.587,2.6,1.15,1.96,6.30857816422,4.27485144882,9.21794190928,108.950778624,79.4376787393,92.30331883,1.1396216,6.218729,3.786896,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,Acetamidinium Tin Bromide,2.7504,3.6647,6.9668,10.6315,1.9144,-4.5472,0.1442,0.3517,233.05,2.9664,1.037,0.587,2.6,1.15,1.96,8.65070746147,4.05399583478,6.65864461724,86.8930508206,88.4749443364,88.8007192494,1.1039586,6.251969,3.901076,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,Acetamidinium Tin Iodide,1.324,5.0675,6.8409,11.9084,2.2511,-4.4479,0.2627,0.3909,282.26,3.2858,1.051,0.523,2.778,1.15,2.2,6.63296938534,6.60212878902,6.58846465222,89.8266951126,98.8098703495,82.0148036432,1.1483295,6.214669,4.015202,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,Acetamidinium Tin Iodide,1.3568,4.9918,6.0608,11.0526,2.2342,-4.4483,0.2623,0.3905,283.86,3.2673,1.051,0.523,2.778,1.15,2.2,6.64249393519,6.61167787061,6.61654939546,90.0085595414,98.722936198,98.6726552518,1.231741,6.473619,3.829944,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,Acetamidinium Tin Iodide,1.2292,5.2253,11.347,16.5724,2.2859,-4.4456,0.265,0.3932,280.86,3.3022,1.051,0.523,2.778,1.15,2.2,6.60679205044,6.5893371641,6.54486266797,85.4752782222,98.4753283733,89.3743259737,1.173744,6.195842,4.049313,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840,Acetamidinium Tin Iodide,2.1813,4.5217,6.6379,11.1596,2.1264,-4.4483,0.2623,0.3905,267.71,3.4644,1.051,0.523,2.778,1.15,2.2,6.79766241603,4.5357662288,8.94105709099,90.0734118399,95.6513212448,102.550374251,1.1568906,6.132015,4.006584,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
841,Acetamidinium Tin Iodide,2.3598,4.4585,7.2584,11.7169,2.1115,-4.4448,0.2658,0.3941,272.96,3.3978,1.051,0.523,2.778,1.15,2.2,6.74450743081,4.53769501781,9.5870677923,108.362815205,78.7085329977,91.964799343,1.241271,6.419065,4.069899,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,Acetamidinium Tin Iodide,2.3034,4.2272,4.4896,8.7168,2.056,-4.4361,0.2745,0.4027,275.98,3.3606,1.051,0.523,2.778,1.15,2.2,8.27325497194,4.47840653688,7.59123670823,90.5096060086,92.7930590284,79.2267522496,0.9818142,6.653428,3.984243,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,Acetamidinium Lead Fluoride,3.8182,3.131,6.8885,10.0194,1.7694,-5.0153,-0.1504,0.5124,126.83,4.2328,1.148,0.895,2.761,1.19,1.33,5.10060633546,5.12708213257,5.12863065307,87.2384913074,103.472742103,77.8256585152,0.974503,6.365548,4.123054,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
958,Acetamidinium Lead Fluoride,3.8508,3.1309,6.6691,9.8,1.7694,-5.0151,-0.1502,0.5126,126.81,4.2334,1.148,0.895,2.761,1.19,1.33,5.09972235729,5.13483597985,5.12119573295,92.743606205,102.233889554,103.436718793,0.9710066,6.201266,4.027487,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
959,Acetamidinium Lead Fluoride,3.7441,3.1488,7.3478,10.4966,1.7745,-5.0154,-0.1505,0.5123,127.62,4.2066,1.148,0.895,2.761,1.19,1.33,5.05642637545,5.22286953506,5.07773563284,82.3389753312,105.858694345,88.8442950961,0.967149,6.080359,4.035952,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960,Acetamidinium Lead Fluoride,4.2711,3.0075,5.0429,8.0504,1.7342,-5.0274,-0.1625,0.5003,130.36,4.1182,1.148,0.895,2.761,1.19,1.33,4.62690261814,3.49971344066,8.11463260029,86.6845322187,90.921152343,96.3670738144,0.816657,6.161751,3.980606,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961,Acetamidinium Lead Fluoride,4.2622,2.9799,5.5817,8.5617,1.7263,-5.0265,-0.1616,0.5012,131.03,4.0971,1.148,0.895,2.761,1.19,1.33,8.4964711774,3.57073444747,4.56029855845,100.824124218,87.5261962835,105.362260369,0.887914,6.147807,3.997394,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,Acetamidinium Lead Chloride,2.3041,3.6512,17.6683,21.3195,1.9108,-4.6931,0.1317,0.4319,206.18,3.0013,1.042,0.657,2.61,1.19,1.81,6.01775439791,5.93585879848,5.93836640708,88.5655285588,99.8913959548,81.1355139427,0.814577,6.156649,3.976655,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,Acetamidinium Lead Chloride,2.7718,3.5972,10.9555,14.5527,1.8966,-4.692,0.1328,0.433,206.26,3.0002,1.042,0.657,2.61,1.19,1.81,5.98471751191,5.98186512313,5.97292463313,91.7515834149,100.148400649,100.866485652,1.071616,6.24519,4.120099,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1058,Acetamidinium Lead Chloride,2.746,3.6458,15.9072,19.5531,1.9094,-4.691,0.1338,0.434,203.74,3.0373,1.042,0.657,2.61,1.19,1.81,5.99618565947,5.90514735941,5.96750332521,83.2684611987,103.653262021,89.2875557695,0.9948576,6.023525,3.847444,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1059,Acetamidinium Lead Chloride,3.5748,3.4291,6.902,10.3311,1.8518,-4.6929,0.1319,0.4321,201.79,3.0666,1.042,0.657,2.61,1.19,1.81,5.84239569807,4.13910139801,8.5509224539,89.7247473356,95.0938394711,101.526803371,0.938508,6.488481,4.066086,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,Acetamidinium Lead Chloride,3.5218,3.3688,8.365,11.7337,1.8354,-4.6891,0.1357,0.4359,207.33,2.9847,1.042,0.657,2.61,1.19,1.81,5.79036672702,4.24592104918,8.98645766239,109.113263089,83.3011383234,91.9386654576,1.053812,6.24481,4.13284,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,Acetamidinium Lead Chloride,3.4462,3.2791,9.2448,12.5239,1.8108,-4.6787,0.1461,0.4463,207.19,2.9867,1.042,0.657,2.61,1.19,1.81,8.73742399566,3.84874784072,6.16737370008,89.8242107976,87.4221258204,89.9222341444,0.8378004,6.402735,3.883887,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,Acetamidinium Lead Bromide,1.8768,4.2243,18.6278,22.8521,2.0553,-4.576,0.2071,0.4442,236.17,3.5494,1.024,0.607,2.601,1.19,1.96,6.28018816868,6.20560689812,6.20149950401,88.5191257861,98.8579562099,81.9411061022,0.861668,6.547875,3.976886,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1165,Acetamidinium Lead Bromide,1.9555,4.2007,16.3654,20.5661,2.0496,-4.5754,0.2076,0.4447,237.21,3.5339,1.024,0.607,2.601,1.19,1.96,6.28368384221,6.21977773602,6.22238492471,91.0594187445,98.8719560717,98.8338051682,0.9305216,6.27399,4.088471,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1166,Acetamidinium Lead Bromide,1.915,4.2367,19.9258,24.1625,2.0583,-4.5746,0.2085,0.4456,235.21,3.5639,1.024,0.607,2.601,1.19,1.96,6.2274550409,6.17953903242,6.25091988411,84.4947909365,100.630766402,89.1956622912,0.796636,6.163899,4.045317,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,Acetamidinium Lead Bromide,2.9878,3.8549,5.9166,9.7715,1.9634,-4.5761,0.2069,0.444,227.15,3.6904,1.024,0.607,2.601,1.19,1.96,6.24876261468,4.31693292241,8.6460989996,89.9897245648,95.2578241869,101.983823401,0.771735,6.270349,4.035328,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,Acetamidinium Lead Bromide,3.0409,3.816,7.4373,11.2533,1.9535,-4.5733,0.2097,0.4469,233.49,3.5902,1.024,0.607,2.601,1.19,1.96,6.15256494318,4.37704103363,9.26525911612,109.178799424,82.2138734496,92.3630492243,0.9112699,6.386391,4.058032,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1169,Acetamidinium Lead Bromide,2.9395,3.6804,10.3136,13.994,1.9184,-4.5627,0.2203,0.4575,233.91,3.5837,1.024,0.607,2.601,1.19,1.96,8.68430919801,4.0199882039,6.71045402499,87.9233305051,88.0942777723,88.5289246928,1.04962,6.135353,4.004736,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1274,Acetamidinium Lead Iodide,1.6481,5.0475,15.5805,20.6279,2.2467,-4.4585,0.3438,0.4937,284.55,3.7758,1,0.541,2.593,1.19,2.2,6.65217116795,6.60257501595,6.59359859845,88.8001815263,97.7904993925,82.9507838657,0.9712872,6.122362,4.113407,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
